"","game_date","time","home","guest","home_score","guest_score","date","hour","1","X","2","advantage","winner"
"207","2016-12-17","03:00","Chicago Bulls","Milwaukee Bucks",69,95,"16/12/2016","18:20",1.8,9,1.8,-5,"2"
"208","2016-12-17","02:00","Washington Wizards","Detroit Pistons",122,108,"16/12/2016","07:05",1.8,9,1.8,1,"1.0"
"209","2016-12-17","02:00","Washington Wizards","Detroit Pistons",122,108,"16/12/2016","18:50",1.8,9,1.8,2,"1.0"
"210","2016-12-17","02:00","Washington Wizards","Detroit Pistons",122,108,"16/12/2016","21:35",1.8,9,1.8,1,"1.0"
"211","2016-12-17","02:30","Toronto Raptors","Atlanta Hawks",121,125,"16/12/2016","07:10",1.8,9,1.8,-7,"2"
"212","2016-12-17","02:30","Toronto Raptors","Atlanta Hawks",121,125,"16/12/2016","18:55",1.8,9,1.8,-8,"2"
"213","2016-12-17","02:30","Toronto Raptors","Atlanta Hawks",121,125,"16/12/2016","21:35",1.8,9,1.8,-7,"2"
"214","2016-12-17","03:00","Miami Heat","LA Clippers",98,102,"16/12/2016","07:10",1.8,9,1.8,7,"1.0"
"215","2016-12-17","03:00","Philadelphia 76ers","Los Angeles Lakers",89,100,"16/12/2016","07:10",1.8,9,1.8,-2,"2"
"216","2016-12-17","03:00","Philadelphia 76ers","Los Angeles Lakers",89,100,"16/12/2016","15:55",1.8,9,1.8,-1,"2"
"217","2016-12-17","03:00","Philadelphia 76ers","Los Angeles Lakers",89,100,"16/12/2016","18:30",1.8,9,1.8,1,"2"
"218","2016-12-17","03:00","Philadelphia 76ers","Los Angeles Lakers",89,100,"16/12/2016","18:50",1.8,9,1.8,2,"2"
"219","2016-12-17","05:30","Utah Jazz","Dallas Mavericks",103,100,"16/12/2016","07:10",1.8,9,1.8,-11,"2"
"220","2016-12-17","05:30","Utah Jazz","Dallas Mavericks",103,100,"16/12/2016","14:20",1.8,9,1.8,-12,"2"
"221","2016-12-18","23:00","Dallas Mavericks","Sacramento Kings",99,79,"18/12/2016","17:55",1.8,9,1.8,-1,"1.0"
"222","2016-12-18","22:30","Washington Wizards","LA Clippers",117,110,"18/12/2016","09:30",1.8,9,1.8,5,"1.0"
"223","2016-12-18","00:00","Oklahoma City Thunder","Phoenix Suns",114,101,"17/12/2016","18:15",1.8,9,1.8,-7,"1.0"
"224","2016-12-18","02:30","Atlanta Hawks","Charlotte Hornets",99,107,"17/12/2016","18:15",1.8,9,1.8,-2,"2"
"225","2016-12-18","02:30","Atlanta Hawks","Charlotte Hornets",99,107,"17/12/2016","20:05",1.8,9,1.8,-1,"2"
"226","2016-12-18","02:30","Atlanta Hawks","Charlotte Hornets",99,107,"17/12/2016","23:20",1.8,9,1.8,-2,"2"
"227","2016-12-18","03:00","Minnesota Timberwolves","Houston Rockets",109,111,"17/12/2016","10:15",1.8,9,1.8,4,"1.0"
"228","2016-12-18","03:00","Minnesota Timberwolves","Houston Rockets",109,111,"17/12/2016","20:05",1.8,9,1.8,3,"1.0"
"229","2016-12-18","05:30","Golden State Warriors","Portland Trail Blazers",135,90,"17/12/2016","10:15",1.8,9,1.8,-14,"1.0"
"230","2016-12-18","02:00","Detroit Pistons","Indiana Pacers",90,105,"17/12/2016","10:15",1.8,9,1.8,-4,"2"
"231","2016-12-18","02:30","Cleveland Cavaliers","Los Angeles Lakers",119,108,"17/12/2016","10:15",1.8,9,1.8,-16,"2"
"232","2016-12-18","04:00","Denver Nuggets","New York Knicks",127,114,"17/12/2016","18:15",1.8,9,1.8,-4,"1.0"
"233","2016-12-19","01:00","Orlando Magic","Toronto Raptors",79,109,"18/12/2016","09:35",1.8,9,1.8,6,"2"
"234","2016-12-19","01:00","Orlando Magic","Toronto Raptors",79,109,"18/12/2016","17:40",1.8,9,1.8,5,"2"
"235","2016-12-19","01:00","Memphis Grizzlies","Utah Jazz",73,82,"18/12/2016","09:35",1.8,9,1.8,1,"2"
"236","2016-12-19","01:00","Memphis Grizzlies","Utah Jazz",73,82,"18/12/2016","17:45",1.8,9,1.8,-1,"2"
"237","2016-12-19","01:00","Memphis Grizzlies","Utah Jazz",73,82,"18/12/2016","19:30",1.8,9,1.8,1,"2"
"238","2016-12-19","01:00","Miami Heat","Boston Celtics",95,105,"18/12/2016","09:35",1.8,9,1.8,4,"2"
"239","2016-12-19","01:00","Philadelphia 76ers","Brooklyn Nets",108,107,"18/12/2016","09:35",1.8,9,1.8,-3,"2"
"240","2016-12-19","01:00","Philadelphia 76ers","Brooklyn Nets",108,107,"18/12/2016","16:25",1.8,9,1.8,-2,"2"
"241","2016-12-19","01:00","Philadelphia 76ers","Brooklyn Nets",108,107,"18/12/2016","20:40",1.8,9,1.8,-1,"X"
"242","2016-12-20","02:00","Indiana Pacers","Washington Wizards",107,105,"19/12/2016","08:40",1.8,9,1.8,-6,"2"
"243","2016-12-20","02:00","Indiana Pacers","Washington Wizards",107,105,"19/12/2016","22:05",1.8,9,1.8,-5,"2"
"244","2016-12-20","03:00","Minnesota Timberwolves","Phoenix Suns",115,108,"19/12/2016","08:40",1.8,9,1.8,-5,"1.0"
"245","2016-12-20","04:00","Denver Nuggets","Dallas Mavericks",117,107,"19/12/2016","08:45",1.8,9,1.8,-8,"1.0"
"246","2016-12-20","03:00","Oklahoma City Thunder","Atlanta Hawks",108,110,"19/12/2016","08:40",1.8,9,1.8,-3,"2"
"247","2016-12-20","03:00","Oklahoma City Thunder","Atlanta Hawks",108,110,"19/12/2016","20:15",1.8,9,1.8,-2,"2"
"248","2016-12-20","03:00","Chicago Bulls","Detroit Pistons",113,82,"19/12/2016","08:40",1.8,9,1.8,-3,"1.0"
"249","2016-12-20","03:00","Chicago Bulls","Detroit Pistons",113,82,"19/12/2016","18:30",1.8,9,1.8,-2,"1.0"
"250","2016-12-20","03:00","Chicago Bulls","Detroit Pistons",113,82,"19/12/2016","23:35",1.8,9,1.8,-3,"1.0"
"251","2016-12-20","03:00","Chicago Bulls","Detroit Pistons",113,82,"19/12/2016","23:45",1.8,9,1.8,-4,"1.0"
"252","2016-12-21","02:30","Toronto Raptors","Brooklyn Nets",116,104,"20/12/2016","08:35",1.8,9,1.8,-15,"2"
"253","2016-12-21","02:30","New York Knicks","Indiana Pacers",118,111,"20/12/2016","08:35",1.8,9,1.8,-5,"1.0"
"254","2016-12-21","03:00","Milwaukee Bucks","Cleveland Cavaliers",108,114,"20/12/2016","08:35",1.8,9,1.8,3,"2"
"255","2016-12-21","03:00","Milwaukee Bucks","Cleveland Cavaliers",108,114,"20/12/2016","18:25",1.8,9,1.8,4,"2"
"256","2016-12-21","05:30","Golden State Warriors","Utah Jazz",104,74,"20/12/2016","08:35",1.8,9,1.8,-11,"1.0"
"257","2016-12-21","05:30","Golden State Warriors","Utah Jazz",104,74,"20/12/2016","18:25",1.8,9,1.8,-12,"1.0"
"258","2016-12-21","02:00","Charlotte Hornets","Los Angeles Lakers",117,113,"20/12/2016","08:35",1.8,9,1.8,-9,"2"
"259","2016-12-21","02:30","Miami Heat","Orlando Magic",130,136,"20/12/2016","08:35",1.8,9,1.8,-2,"2"
"260","2016-12-21","02:30","Miami Heat","Orlando Magic",130,136,"20/12/2016","18:25",1.8,9,1.8,-3,"2"
"261","2016-12-21","02:30","Miami Heat","Orlando Magic",130,136,"20/12/2016","22:55",1.8,9,1.8,-4,"2"
"262","2016-12-21","03:00","Houston Rockets","San Antonio Spurs",100,102,"20/12/2016","08:35",1.8,9,1.8,-1,"2"
"263","2016-12-21","03:00","Houston Rockets","San Antonio Spurs",100,102,"20/12/2016","23:00",1.8,9,1.8,1,"2"
"264","2016-12-21","03:00","Memphis Grizzlies","Boston Celtics",109,112,"20/12/2016","08:35",1.8,9,1.8,2,"2"
"265","2016-12-21","05:30","LA Clippers","Denver Nuggets",119,102,"20/12/2016","08:35",1.8,9,1.8,-9,"1.0"
"266","2016-12-21","05:30","LA Clippers","Denver Nuggets",119,102,"20/12/2016","19:10",1.8,9,1.8,-8,"1.0"
"267","2016-12-22","02:00","Cleveland Cavaliers","Milwaukee Bucks",113,102,"21/12/2016","18:15",1.8,9,1.8,-6,"1.0"
"268","2016-12-22","02:00","Cleveland Cavaliers","Milwaukee Bucks",113,102,"21/12/2016","22:50",1.8,9,1.8,-7,"1.0"
"269","2016-12-22","02:30","Detroit Pistons","Memphis Grizzlies",86,98,"21/12/2016","18:15",1.8,9,1.8,-7,"2"
"270","2016-12-22","02:30","Detroit Pistons","Memphis Grizzlies",86,98,"21/12/2016","23:00",1.8,9,1.8,-6,"2"
"271","2016-12-22","03:00","Chicago Bulls","Washington Wizards",97,107,"21/12/2016","18:20",1.8,9,1.8,-4,"2"
"272","2016-12-22","04:00","Phoenix Suns","Houston Rockets",111,125,"21/12/2016","18:20",1.8,9,1.8,7,"2"
"273","2016-12-22","02:30","Atlanta Hawks","Minnesota Timberwolves",84,92,"21/12/2016","18:15",1.8,9,1.8,-4,"2"
"274","2016-12-22","02:30","Atlanta Hawks","Minnesota Timberwolves",84,92,"21/12/2016","20:35",1.8,9,1.8,-5,"2"
"275","2016-12-22","04:00","Utah Jazz","Sacramento Kings",93,94,"21/12/2016","18:25",1.8,9,1.8,-7,"2"
"276","2016-12-22","04:00","Utah Jazz","Sacramento Kings",93,94,"21/12/2016","22:50",1.8,9,1.8,-8,"2"
"277","2016-12-22","04:00","Utah Jazz","Sacramento Kings",93,94,"21/12/2016","23:35",1.8,9,1.8,-7,"2"
"278","2016-12-22","05:00","Portland Trail Blazers","Dallas Mavericks",95,96,"21/12/2016","18:25",1.8,9,1.8,-6,"2"
"279","2016-12-23","02:00","Indiana Pacers","Boston Celtics",102,109,"22/12/2016","07:20",1.8,9,1.8,1,"2"
"280","2016-12-23","02:30","New York Knicks","Orlando Magic",106,95,"22/12/2016","07:25",1.8,9,1.8,-5,"1.0"
"281","2016-12-23","02:30","New York Knicks","Orlando Magic",106,95,"22/12/2016","16:30",1.8,9,1.8,-6,"1.0"
"282","2016-12-23","02:30","New York Knicks","Orlando Magic",106,95,"22/12/2016","18:15",1.8,9,1.8,-5,"1.0"
"283","2016-12-23","05:30","LA Clippers","San Antonio Spurs",106,101,"22/12/2016","07:25",1.8,9,1.8,1,"1.0"
"284","2016-12-23","02:30","Brooklyn Nets","Golden State Warriors",101,117,"22/12/2016","07:25",1.8,9,1.8,14,"2"
"285","2016-12-23","02:30","Brooklyn Nets","Golden State Warriors",101,117,"22/12/2016","14:15",1.8,9,1.8,15,"2"
"286","2016-12-23","02:30","Brooklyn Nets","Golden State Warriors",101,117,"22/12/2016","23:40",1.8,9,1.8,14,"2"
"287","2016-12-23","03:00","Miami Heat","Los Angeles Lakers",115,107,"22/12/2016","07:25",1.8,9,1.8,-4,"1.0"
"288","2016-12-23","03:00","Miami Heat","Los Angeles Lakers",115,107,"22/12/2016","19:10",1.8,9,1.8,-5,"1.0"
"289","2016-12-24","02:00","Orlando Magic","Los Angeles Lakers",109,90,"23/12/2016","10:15",1.8,9,1.8,-4,"1.0"
"290","2016-12-24","02:00","Orlando Magic","Los Angeles Lakers",109,90,"23/12/2016","17:25",1.8,9,1.8,-5,"1.0"
"291","2016-12-24","02:00","Orlando Magic","Los Angeles Lakers",109,90,"23/12/2016","19:55",1.8,9,1.8,-6,"1.0"
"292","2016-12-24","02:30","Boston Celtics","Oklahoma City Thunder",112,117,"23/12/2016","11:15",1.8,9,1.8,-3,"2"
"293","2016-12-24","02:30","Boston Celtics","Oklahoma City Thunder",112,117,"23/12/2016","15:05",1.8,9,1.8,-4,"2"
"294","2016-12-24","02:30","Boston Celtics","Oklahoma City Thunder",112,117,"23/12/2016","20:50",1.8,9,1.8,-5,"2"
"295","2016-12-24","02:30","Cleveland Cavaliers","Brooklyn Nets",119,99,"23/12/2016","18:10",1.8,9,1.8,-16,"1.0"
"296","2016-12-24","03:00","Minnesota Timberwolves","Sacramento Kings",105,109,"23/12/2016","18:10",1.8,9,1.8,-4,"2"
"297","2016-12-24","04:00","Utah Jazz","Toronto Raptors",98,104,"23/12/2016","10:00",1.8,9,1.8,-1,"2"
"298","2016-12-24","04:00","Utah Jazz","Toronto Raptors",98,104,"23/12/2016","10:05",1.8,9,1.8,1,"2"
"299","2016-12-24","04:00","Utah Jazz","Toronto Raptors",98,104,"23/12/2016","17:25",1.8,9,1.8,2,"2"
"300","2016-12-24","05:00","Portland Trail Blazers","San Antonio Spurs",90,110,"23/12/2016","10:05",1.8,9,1.8,3,"2"
"301","2016-12-24","05:00","Portland Trail Blazers","San Antonio Spurs",90,110,"23/12/2016","18:15",1.8,9,1.8,2,"2"
"302","2016-12-24","02:00","Charlotte Hornets","Chicago Bulls",103,91,"23/12/2016","09:35",1.8,9,1.8,-3,"1.0"
"303","2016-12-24","02:00","Charlotte Hornets","Chicago Bulls",103,91,"23/12/2016","15:00",1.8,9,1.8,-4,"1.0"
"304","2016-12-24","02:00","Charlotte Hornets","Chicago Bulls",103,91,"23/12/2016","21:15",1.8,9,1.8,-5,"1.0"
"305","2016-12-24","02:30","Detroit Pistons","Golden State Warriors",113,119,"23/12/2016","10:15",1.8,9,1.8,7,"1.0"
"306","2016-12-24","02:30","Detroit Pistons","Golden State Warriors",113,119,"23/12/2016","12:20",1.8,9,1.8,6,"X"
"307","2016-12-24","02:30","Detroit Pistons","Golden State Warriors",113,119,"23/12/2016","13:40",1.8,9,1.8,7,"1.0"
"308","2016-12-24","02:30","Detroit Pistons","Golden State Warriors",113,119,"23/12/2016","16:40",1.8,9,1.8,8,"1.0"
"309","2016-12-24","03:00","Milwaukee Bucks","Washington Wizards",123,96,"23/12/2016","09:40",1.8,9,1.8,-3,"1.0"
"310","2016-12-24","03:00","Milwaukee Bucks","Washington Wizards",123,96,"23/12/2016","11:55",1.8,9,1.8,-4,"1.0"
"311","2016-12-24","03:00","Milwaukee Bucks","Washington Wizards",123,96,"23/12/2016","13:55",1.8,9,1.8,-3,"1.0"
"312","2016-12-24","03:00","Milwaukee Bucks","Washington Wizards",123,96,"23/12/2016","21:30",1.8,9,1.8,-4,"1.0"
"313","2016-12-24","03:00","Milwaukee Bucks","Washington Wizards",123,96,"23/12/2016","21:55",1.8,9,1.8,-3,"1.0"
"314","2016-12-24","03:00","Memphis Grizzlies","Houston Rockets",115,109,"23/12/2016","10:00",1.8,9,1.8,4,"1.0"
"315","2016-12-24","04:00","Denver Nuggets","Atlanta Hawks",108,109,"23/12/2016","09:55",1.8,9,1.8,-4,"2"
"316","2016-12-24","04:00","Phoenix Suns","Philadelphia 76ers",123,116,"23/12/2016","18:10",1.8,9,1.8,-4,"1.0"
"317","2016-12-24","04:00","Phoenix Suns","Philadelphia 76ers",123,116,"23/12/2016","19:55",1.8,9,1.8,-5,"1.0"
"318","2016-12-24","05:30","LA Clippers","Dallas Mavericks",88,90,"23/12/2016","18:15",1.8,9,1.8,-6,"2"
"319","2016-12-25","21:30","Cleveland Cavaliers","Golden State Warriors",109,108,"25/12/2016","07:30",1.8,9,1.8,2,"1.0"
"320","2016-12-25","21:30","Cleveland Cavaliers","Golden State Warriors",109,108,"25/12/2016","18:25",1.8,9,1.8,3,"1.0"
"321","2016-12-25","21:30","Cleveland Cavaliers","Golden State Warriors",109,108,"25/12/2016","19:55",1.8,9,1.8,4,"1.0"
"322","2016-12-25","21:30","Cleveland Cavaliers","Golden State Warriors",109,108,"25/12/2016","21:30",1.8,9,1.8,3,"1.0"
"323","2016-12-25","19:00","New York Knicks","Boston Celtics",114,119,"25/12/2016","07:25",1.8,9,1.8,2,"2"
"324","2016-12-25","19:00","New York Knicks","Boston Celtics",114,119,"25/12/2016","14:55",1.8,9,1.8,3,"2"
"325","2016-12-25","19:00","New York Knicks","Boston Celtics",114,119,"25/12/2016","15:00",1.8,9,1.8,2,"2"
"326","2016-12-26","00:00","San Antonio Spurs","Chicago Bulls",119,100,"25/12/2016","07:30",1.8,9,1.8,-9,"1.0"
"327","2016-12-26","00:00","San Antonio Spurs","Chicago Bulls",119,100,"25/12/2016","23:35",1.8,9,1.8,-8,"1.0"
"328","2016-12-26","05:30","Los Angeles Lakers","LA Clippers",111,102,"25/12/2016","07:30",1.8,9,1.8,6,"1.0"
"329","2016-12-26","05:30","Los Angeles Lakers","LA Clippers",111,102,"25/12/2016","16:25",1.8,9,1.8,7,"1.0"
"330","2016-12-26","03:00","Oklahoma City Thunder","Minnesota Timberwolves",112,100,"25/12/2016","07:30",1.8,9,1.8,-5,"1.0"
"331","2016-12-26","03:00","Oklahoma City Thunder","Minnesota Timberwolves",112,100,"25/12/2016","23:30",1.8,9,1.8,-4,"1.0"
"332","2016-12-27","02:00","Orlando Magic","Memphis Grizzlies",112,102,"26/12/2016","18:25",1.8,9,1.8,2,"1.0"
"333","2016-12-27","02:00","Orlando Magic","Memphis Grizzlies",112,102,"26/12/2016","21:55",1.8,9,1.8,3,"1.0"
"334","2016-12-27","02:30","Brooklyn Nets","Charlotte Hornets",120,118,"26/12/2016","09:05",1.8,9,1.8,7,"1.0"
"335","2016-12-27","03:00","Houston Rockets","Phoenix Suns",131,115,"26/12/2016","09:05",1.8,9,1.8,-13,"1.0"
"336","2016-12-27","05:00","Portland Trail Blazers","Toronto Raptors",91,95,"26/12/2016","18:25",1.8,9,1.8,6,"1.0"
"337","2016-12-27","05:30","Sacramento Kings","Philadelphia 76ers",102,100,"26/12/2016","18:25",1.8,9,1.8,-8,"2"
"338","2016-12-27","02:00","Washington Wizards","Milwaukee Bucks",107,102,"26/12/2016","09:05",1.8,9,1.8,-5,"X"
"339","2016-12-27","02:00","Washington Wizards","Milwaukee Bucks",107,102,"26/12/2016","18:35",1.8,9,1.8,-4,"1.0"
"340","2016-12-27","02:30","Detroit Pistons","Cleveland Cavaliers",106,90,"26/12/2016","19:25",1.8,9,1.8,-4,"1.0"
"341","2016-12-27","03:00","Minnesota Timberwolves","Atlanta Hawks",104,90,"26/12/2016","18:25",1.8,9,1.8,-2,"1.0"
"342","2016-12-27","03:00","Minnesota Timberwolves","Atlanta Hawks",104,90,"26/12/2016","20:00",1.8,9,1.8,1,"1.0"
"343","2016-12-27","03:00","Chicago Bulls","Indiana Pacers",90,85,"26/12/2016","18:25",1.8,9,1.8,-2,"1.0"
"344","2016-12-27","03:00","Chicago Bulls","Indiana Pacers",90,85,"26/12/2016","22:40",1.8,9,1.8,-3,"1.0"
"345","2016-12-27","05:30","LA Clippers","Denver Nuggets",102,106,"26/12/2016","18:25",1.8,9,1.8,2,"2"
"346","2016-12-27","05:30","LA Clippers","Denver Nuggets",102,106,"26/12/2016","19:05",1.8,9,1.8,3,"2"
"347","2016-12-27","05:30","LA Clippers","Denver Nuggets",102,106,"26/12/2016","19:30",1.8,9,1.8,4,"X"
"348","2016-12-28","02:30","Boston Celtics","Memphis Grizzlies",113,103,"27/12/2016","08:10",1.8,9,1.8,-7,"1.0"
"349","2016-12-28","02:30","Boston Celtics","Memphis Grizzlies",113,103,"27/12/2016","17:55",1.8,9,1.8,-6,"1.0"
"350","2016-12-28","03:30","Dallas Mavericks","Houston Rockets",107,123,"27/12/2016","08:10",1.8,9,1.8,6,"2"
"351","2016-12-28","02:30","Miami Heat","Oklahoma City Thunder",94,106,"27/12/2016","08:10",1.8,9,1.8,3,"2"
"352","2016-12-28","02:30","Miami Heat","Oklahoma City Thunder",94,106,"27/12/2016","19:20",1.8,9,1.8,4,"2"
"353","2016-12-28","05:30","Los Angeles Lakers","Utah Jazz",100,102,"27/12/2016","08:10",1.8,9,1.8,5,"1.0"
"354","2016-12-29","02:00","Orlando Magic","Charlotte Hornets",101,120,"28/12/2016","18:05",1.8,9,1.8,2,"2"
"355","2016-12-29","02:00","Orlando Magic","Charlotte Hornets",101,120,"28/12/2016","19:20",1.8,9,1.8,3,"2"
"356","2016-12-29","02:00","Orlando Magic","Charlotte Hornets",101,120,"28/12/2016","21:30",1.8,9,1.8,4,"2"
"357","2016-12-29","02:30","Atlanta Hawks","New York Knicks",102,98,"28/12/2016","18:10",1.8,9,1.8,-3,"1.0"
"358","2016-12-29","02:30","Atlanta Hawks","New York Knicks",102,98,"28/12/2016","22:55",1.8,9,1.8,-4,"X"
"359","2016-12-29","03:30","San Antonio Spurs","Phoenix Suns",119,98,"28/12/2016","07:15",1.8,9,1.8,-14,"1.0"
"360","2016-12-29","03:30","San Antonio Spurs","Phoenix Suns",119,98,"28/12/2016","21:30",1.8,9,1.8,-15,"1.0"
"361","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","18:10",1.8,9,1.8,-3,"1.0"
"362","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","22:10",1.7,9,1.9,-3,"1.0"
"363","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","23:50",1.8,9,1.8,-1,"1.0"
"364","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","23:55",1.7,9,1.9,-1,"1.0"
"365","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","18:15",1.7,9,1.9,3,"1.0"
"366","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","18:50",1.7,9,1.9,2,"1.0"
"367","2016-12-29","05:00","Portland Trail Blazers","Sacramento Kings",102,89,"28/12/2016","20:20",1.7,9,1.9,1,"1.0"
"368","2016-12-29","02:00","Washington Wizards","Indiana Pacers",111,105,"28/12/2016","07:15",1.8,9,1.8,-4,"1.0"
"369","2016-12-29","02:00","Washington Wizards","Indiana Pacers",111,105,"28/12/2016","18:30",1.8,9,1.8,-5,"1.0"
"370","2016-12-29","02:30","Detroit Pistons","Milwaukee Bucks",94,119,"28/12/2016","07:15",1.8,9,1.8,-4,"2"
"371","2016-12-29","02:30","Detroit Pistons","Milwaukee Bucks",94,119,"28/12/2016","18:05",1.8,9,1.8,-3,"2"
"372","2016-12-29","03:00","Chicago Bulls","Brooklyn Nets",101,99,"28/12/2016","07:15",1.8,9,1.8,-10,"2"
"373","2016-12-29","03:00","Chicago Bulls","Brooklyn Nets",101,99,"28/12/2016","18:10",1.8,9,1.8,-9,"2"
"374","2016-12-29","04:00","Denver Nuggets","Minnesota Timberwolves",105,103,"28/12/2016","07:20",1.8,9,1.8,-4,"2"
"375","2016-12-29","05:30","Golden State Warriors","Toronto Raptors",121,111,"28/12/2016","07:20",1.8,9,1.8,-10,"X"
"376","2016-12-30","02:00","Charlotte Hornets","Miami Heat",91,82,"29/12/2016","09:05",1.8,9,1.8,-6,"1.0"
"377","2016-12-30","02:00","Charlotte Hornets","Miami Heat",91,82,"29/12/2016","17:00",1.8,9,1.8,-7,"1.0"
"378","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"29/12/2016","08:00",1.8,9,1.8,-6,"X"
"379","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"29/12/2016","22:15",1.75,9,1.85,-6,"X"
"380","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"30/12/2016","00:00",1.8,9,1.8,-6,"X"
"381","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"29/12/2016","11:35",1.8,9,1.8,-7,"2"
"382","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"29/12/2016","23:30",1.8,9,1.8,-8,"2"
"383","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"29/12/2016","23:50",1.8,9,1.8,-7,"2"
"384","2016-12-30","03:00","Cleveland Cavaliers","Boston Celtics",124,118,"30/12/2016","00:05",1.8,9,1.8,-6,"X"
"385","2016-12-30","04:00","Phoenix Suns","Toronto Raptors",99,91,"29/12/2016","09:05",1.8,9,1.8,8,"1.0"
"386","2016-12-30","04:00","Phoenix Suns","Toronto Raptors",99,91,"29/12/2016","15:05",1.8,9,1.8,9,"1.0"
"387","2016-12-30","03:00","Memphis Grizzlies","Oklahoma City Thunder",114,80,"29/12/2016","08:00",1.8,9,1.8,-2,"1.0"
"388","2016-12-30","03:00","Memphis Grizzlies","Oklahoma City Thunder",114,80,"29/12/2016","17:10",1.8,9,1.8,-1,"1.0"
"389","2016-12-30","03:00","Memphis Grizzlies","Oklahoma City Thunder",114,80,"29/12/2016","23:55",1.8,9,1.8,-2,"1.0"
"390","2016-12-30","03:00","Memphis Grizzlies","Oklahoma City Thunder",114,80,"30/12/2016","00:05",1.8,9,1.8,-3,"1.0"
"391","2016-12-30","04:00","Utah Jazz","Philadelphia 76ers",100,83,"29/12/2016","08:05",1.8,9,1.8,-13,"1.0"
"392","2016-12-30","04:00","Utah Jazz","Philadelphia 76ers",100,83,"29/12/2016","23:30",1.8,9,1.8,-14,"1.0"
"393","2016-12-30","05:30","Los Angeles Lakers","Dallas Mavericks",89,101,"29/12/2016","08:05",1.8,9,1.8,-3,"2"
"394","2016-12-30","05:30","Los Angeles Lakers","Dallas Mavericks",89,101,"29/12/2016","16:45",1.8,9,1.8,-2,"2"
"395","2016-12-30","23:00","Indiana Pacers","Chicago Bulls",111,101,"30/12/2016","07:35",1.8,9,1.8,-4,"1.0"
"396","2016-12-30","23:00","Indiana Pacers","Chicago Bulls",111,101,"30/12/2016","18:50",1.8,9,1.8,-5,"1.0"
"397","2016-12-31","02:00","Washington Wizards","Brooklyn Nets",118,95,"30/12/2016","07:35",1.8,9,1.8,-8,"1.0"
"398","2016-12-31","03:00","Atlanta Hawks","Detroit Pistons",105,98,"30/12/2016","07:40",1.8,9,1.8,-3,"1.0"
"399","2016-12-31","03:00","Minnesota Timberwolves","Milwaukee Bucks",116,99,"30/12/2016","07:40",1.8,9,1.8,-1,"1.0"
"400","2016-12-31","03:00","Minnesota Timberwolves","Milwaukee Bucks",116,99,"30/12/2016","20:25",1.8,9,1.8,-1,"1.0"
"401","2016-12-31","03:30","San Antonio Spurs","Portland Trail Blazers",110,94,"30/12/2016","18:00",1.8,9,1.8,-12,"1.0"
"402","2016-12-31","05:30","Golden State Warriors","Dallas Mavericks",108,99,"30/12/2016","17:55",1.8,9,1.8,-18,"2"
"403","2016-12-31","02:30","Boston Celtics","Miami Heat",117,114,"30/12/2016","17:55",1.8,9,1.8,-9,"2"
